url,artist,track,submitter,guesser,guess,like,dislike
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Joseph,Rich,,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Anna,,,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Rich,Stephan,,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Dilshad,Anna,,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Ligia,,,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Tess,Antonio,X,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Antonio,,,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Rob,Stephan,X,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Ana,Antonio,,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Stephan,Rob,,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Luci,Stephan,,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Stu,,X,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Joseph,Luci,,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Anna,,,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Rich,Ana,,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Dilshad,Antonio,,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Ligia,,,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Tess,Ligia,,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Antonio,,,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Rob,,,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Ana,Ligia,,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Stephan,Luci,X,
https://open.spotify.com/track/5bYQM8TrQ6ur1SuEieE3pK,Phoenix,Lasso,Antonio,Luci,Ligia,,
https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,Future / Drake / Tems,WAIT FOR U (feat. Drake & Tems),Joseph,Stu,,,
https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,Future / Drake / Tems,WAIT FOR U (feat. Drake & Tems),Joseph,Joseph,,,
https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,Future / Drake / Tems,WAIT FOR U (feat. Drake & Tems),Joseph,Anna,,,
https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,Future / Drake / Tems,WAIT FOR U (feat. Drake & Tems),Joseph,Rich,Joseph,,
https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,Future / Drake / Tems,WAIT FOR U (feat. Drake & Tems),Joseph,Dilshad,Joseph,,
https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,Future / Drake / Tems,WAIT FOR U (feat. Drake & Tems),Joseph,Ligia,,,
https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,Future / Drake / Tems,WAIT FOR U (feat. Drake & Tems),Joseph,Tess,Joseph,,
https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,Future / Drake / Tems,WAIT FOR U (feat. Drake & Tems),Joseph,Antonio,Ligia,,
https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,Future / Drake / Tems,WAIT FOR U (feat. Drake & Tems),Joseph,Rob,Joseph,,
